;nazwa zdjecia;klasy;prawdopodobienstwa;bbox'y
1;000000006954.jpg;0.0;0.9265124201774597;[367.26812744140625, 122.10964965820312, 639.6517333984375, 379.0119323730469]
2;000000006954.jpg;0.0;0.899893581867218;[197.60256958007812, 125.7796630859375, 370.6838073730469, 372.1819763183594]
3;000000006954.jpg;0.0;0.8991819620132446;[364.65765380859375, 150.90069580078125, 448.1259765625, 316.54345703125]
4;000000006954.jpg;0.0;0.8646911978721619;[144.18276977539062, 137.118408203125, 253.90487670898438, 313.5462646484375]
0;000000007088.jpg;0.0;0.9002282023429871;[179.84942626953125, 205.56915283203125, 273.02392578125, 462.9141845703125]
0;000000007278.jpg;0.0;0.8660925030708313;[190.66043090820312, 60.72499084472656, 311.4855041503906, 155.4673614501953]
0;000000007281.jpg;0.0;0.8905712962150574;[2.3404693603515625, 228.1282196044922, 31.337356567382812, 269.58074951171875]
1;000000007281.jpg;0.0;0.85428386926651;[461.536376953125, 119.80203247070312, 550.04296875, 291.5632629394531]
2;000000007281.jpg;0.0;0.8288528919219971;[552.0675048828125, 192.74005126953125, 568.27392578125, 223.14028930664062]
3;000000007281.jpg;0.0;0.8244321942329407;[393.62872314453125, 133.0535888671875, 472.20794677734375, 297.07025146484375]
4;000000007281.jpg;0.0;0.6562642455101013;[255.28915405273438, 199.30218505859375, 261.6393127441406, 206.94625854492188]
5;000000007281.jpg;0.0;0.476744145154953;[572.5635986328125, 201.61886596679688, 581.6800537109375, 214.38589477539062]
6;000000007281.jpg;0.0;0.4671216607093811;[593.7052001953125, 203.04486083984375, 601.6602783203125, 214.82745361328125]
7;000000007281.jpg;0.0;0.46705755591392517;[601.17236328125, 202.85435485839844, 608.2425537109375, 214.64991760253906]
8;000000007281.jpg;0.0;0.4313620328903198;[594.2774658203125, 202.36990356445312, 605.6824951171875, 214.94424438476562]
9;000000007281.jpg;0.0;0.2566172778606415;[338.66455078125, 133.47772216796875, 470.35357666015625, 293.849609375]
0;000000007386.jpg;16.0;0.45876169204711914;[179.37220764160156, 279.9839782714844, 219.31675720214844, 324.0978698730469]
0;000000007511.jpg;0.0;0.9376544952392578;[375.5152587890625, 240.75392150878906, 509.0162353515625, 479.7266845703125]
1;000000007511.jpg;0.0;0.8136269450187683;[270.7783203125, 273.665771484375, 282.51708984375, 304.6251220703125]
2;000000007511.jpg;0.0;0.7963704466819763;[237.65542602539062, 279.3106994628906, 251.41213989257812, 306.5360412597656]
3;000000007511.jpg;0.0;0.4417518973350525;[522.8516235351562, 276.99810791015625, 532.0022583007812, 297.11956787109375]
4;000000007511.jpg;0.0;0.3545980453491211;[592.027587890625, 271.6697998046875, 599.453369140625, 289.455078125]
5;000000007511.jpg;0.0;0.32624828815460205;[376.997802734375, 270.66351318359375, 383.156494140625, 282.83221435546875]
6;000000007511.jpg;0.0;0.3192499876022339;[544.3353271484375, 276.5155334472656, 552.0181884765625, 295.4971008300781]
7;000000007511.jpg;0.0;0.2967590391635895;[501.4110107421875, 288.4412536621094, 510.447021484375, 299.0431823730469]
8;000000007511.jpg;0.0;0.27446043491363525;[338.37396240234375, 274.65216064453125, 342.82330322265625, 283.40301513671875]
9;000000007511.jpg;0.0;0.26611655950546265;[513.0867309570312, 278.9951171875, 520.4779663085938, 292.73333740234375]
0;000000007574.jpg;72.0;0.9283387064933777;[0.2155914306640625, 167.3460693359375, 106.89128112792969, 373.93524169921875]
0;000000007816.jpg;0.0;0.9086526036262512;[269.25341796875, 78.45590209960938, 453.9698486328125, 288.27801513671875]
1;000000007816.jpg;0.0;0.9008155465126038;[246.04345703125, 35.092742919921875, 295.2613525390625, 143.49136352539062]
2;000000007816.jpg;0.0;0.7427568435668945;[416.70782470703125, 123.16651916503906, 478.98272705078125, 173.81101989746094]
3;000000007816.jpg;0.0;0.7255465388298035;[491.0474853515625, 55.79228210449219, 519.14697265625, 163.66839599609375]
4;000000007816.jpg;0.0;0.712393045425415;[505.08319091796875, 54.391510009765625, 543.0256958007812, 166.25210571289062]
5;000000007816.jpg;0.0;0.552432656288147;[362.01556396484375, 108.71119689941406, 384.9862060546875, 164.3361358642578]
6;000000007816.jpg;0.0;0.4806038737297058;[576.7448120117188, 45.91889953613281, 617.4229125976562, 182.89617919921875]
7;000000007816.jpg;0.0;0.42011940479278564;[569.9588012695312, 54.38365173339844, 595.2257690429688, 186.89332580566406]
8;000000007816.jpg;0.0;0.3455851972103119;[562.871826171875, 56.35918426513672, 591.474365234375, 183.2105712890625]
9;000000007816.jpg;0.0;0.2502492666244507;[576.4852294921875, 45.09553527832031, 615.9901123046875, 123.52983093261719]
0;000000007888.jpg;0.0;0.7306791543960571;[68.05839538574219, 626.134521484375, 79.47038269042969, 639.7470703125]
0;000000007977.jpg;0.0;0.9423421025276184;[108.65103149414062, 148.53558349609375, 261.13873291015625, 415.753173828125]
1;000000007977.jpg;0.0;0.3120318055152893;[15.981689453125, 201.42694091796875, 27.102508544921875, 224.69488525390625]
0;000000008021.jpg;0.0;0.9449422955513;[244.1566619873047, 99.22412109375, 439.01910400390625, 366.41790771484375]
1;000000008021.jpg;0.0;0.9258249998092651;[0.554534912109375, 255.68484497070312, 309.8907775878906, 479.2919006347656]
2;000000008021.jpg;0.0;0.9040197134017944;[435.1343078613281, 285.8681640625, 639.727783203125, 479.59063720703125]
0;000000008211.jpg;0.0;0.9308682680130005;[326.6341552734375, 202.60267639160156, 405.365478515625, 351.1455078125]
1;000000008211.jpg;0.0;0.9159594774246216;[414.440673828125, 181.08200073242188, 479.7762451171875, 344.8966369628906]
0;000000008532.jpg;0.0;0.9646252393722534;[157.1788330078125, 11.380279541015625, 639.2272338867188, 420.9883117675781]
0;000000008690.jpg;0.0;0.9264034032821655;[134.4803466796875, 21.555328369140625, 351.2044677734375, 393.83282470703125]
1;000000008690.jpg;0.0;0.8598862290382385;[71.34217834472656, 4.77642822265625, 178.71458435058594, 303.86529541015625]
2;000000008690.jpg;0.0;0.7281838059425354;[317.034912109375, 77.94981384277344, 507.3218994140625, 478.521240234375]
3;000000008690.jpg;0.0;0.3927314877510071;[357.3065185546875, 388.2342529296875, 446.90185546875, 479.6978759765625]
0;000000008844.jpg;0.0;0.9366645216941833;[355.9776611328125, 55.151519775390625, 586.1806030273438, 284.7729797363281]
1;000000008844.jpg;0.0;0.6074005961418152;[339.9333801269531, 187.15548706054688, 371.7730407714844, 248.13949584960938]
0;000000009378.jpg;0.0;0.9524881839752197;[70.34841918945312, 44.02338790893555, 472.66180419921875, 388.62640380859375]
1;000000009378.jpg;0.0;0.7968240976333618;[424.1127624511719, 334.744140625, 483.20013427734375, 390.3070068359375]
2;000000009378.jpg;0.0;0.4503062665462494;[397.6174011230469, 342.9006042480469, 432.0098571777344, 390.5799560546875]
3;000000009378.jpg;0.0;0.44915643334388733;[538.9929809570312, 291.6451110839844, 592.0714111328125, 389.1573486328125]
0;000000009400.jpg;63.0;0.9382660388946533;[61.484619140625, 306.7972412109375, 263.52874755859375, 479.6951904296875]
1;000000009400.jpg;0.0;0.906343400478363;[311.47552490234375, 84.97573852539062, 457.35113525390625, 285.2052001953125]
2;000000009400.jpg;63.0;0.9012570977210999;[326.728271484375, 219.52340698242188, 501.4354248046875, 338.3898620605469]
3;000000009400.jpg;63.0;0.8546015620231628;[0.34589385986328125, 173.22726440429688, 101.6316909790039, 272.2123107910156]
4;000000009400.jpg;0.0;0.8423689007759094;[276.0550537109375, 61.462196350097656, 369.36865234375, 233.80191040039062]
5;000000009400.jpg;0.0;0.8314698934555054;[143.45504760742188, 93.36972045898438, 279.3724365234375, 260.49310302734375]
6;000000009400.jpg;0.0;0.8281919360160828;[448.91571044921875, 93.3677978515625, 639.6824340820312, 406.775634765625]
7;000000009400.jpg;63.0;0.8135367035865784;[264.52362060546875, 229.3923797607422, 483.04022216796875, 479.51483154296875]
8;000000009400.jpg;63.0;0.7925364375114441;[84.19308471679688, 210.428466796875, 194.45474243164062, 277.91021728515625]
9;000000009400.jpg;0.0;0.69894939661026;[0.0549468994140625, 88.77360534667969, 109.78439331054688, 211.2077178955078]
10;000000009400.jpg;0.0;0.6919673681259155;[563.5360717773438, 51.11592102050781, 615.8384399414062, 125.91812133789062]
11;000000009400.jpg;0.0;0.61886066198349;[527.176025390625, 409.362548828125, 639.7607421875, 479.859375]
12;000000009400.jpg;63.0;0.5524267554283142;[0.11395263671875, 216.56875610351562, 81.31501770019531, 310.1118469238281]
13;000000009400.jpg;0.0;0.5456960797309875;[0.3083343505859375, 300.29241943359375, 64.49751281738281, 478.91607666015625]
14;000000009400.jpg;0.0;0.4702564775943756;[451.84100341796875, 66.54634857177734, 534.102294921875, 233.32015991210938]
15;000000009400.jpg;0.0;0.4106946885585785;[365.1236267089844, 59.51128005981445, 451.9262390136719, 135.0347442626953]
16;000000009400.jpg;0.0;0.39171096682548523;[582.9096069335938, 102.25361633300781, 639.7034301757812, 202.7940216064453]
0;000000009448.jpg;0.0;0.9465791583061218;[134.87034606933594, 98.20648193359375, 381.9248046875, 639.0115966796875]
0;000000009483.jpg;0.0;0.9446661472320557;[38.82859802246094, 62.41961669921875, 176.7093963623047, 479.15911865234375]
1;000000009483.jpg;0.0;0.7343157529830933;[290.469482421875, 74.16876220703125, 377.3228759765625, 261.3690185546875]
2;000000009483.jpg;63.0;0.5546452403068542;[164.99862670898438, 260.794677734375, 301.0404968261719, 335.432373046875]
0;000000009590.jpg;0.0;0.8849149346351624;[136.52337646484375, 155.62075805664062, 231.6942138671875, 291.6231689453125]
1;000000009590.jpg;0.0;0.8741714954376221;[252.91229248046875, 176.33914184570312, 324.41571044921875, 251.39501953125]
2;000000009590.jpg;0.0;0.8363087773323059;[379.2857971191406, 168.91818237304688, 455.2973327636719, 261.0064392089844]
3;000000009590.jpg;0.0;0.8101183772087097;[0.584503173828125, 59.08856201171875, 364.5821838378906, 422.792236328125]
4;000000009590.jpg;0.0;0.6957592964172363;[516.1802978515625, 112.56576538085938, 639.7310791015625, 279.51239013671875]
5;000000009590.jpg;0.0;0.34289950132369995;[234.67620849609375, 347.33270263671875, 366.00103759765625, 424.17572021484375]
6;000000009590.jpg;0.0;0.29977530241012573;[0.325347900390625, 58.399169921875, 244.498046875, 414.51605224609375]
0;000000009769.jpg;0.0;0.6751378178596497;[139.16429138183594, 200.89419555664062, 184.5413360595703, 276.40350341796875]
0;000000009772.jpg;0.0;0.9166427850723267;[275.7105407714844, 230.15655517578125, 333.0579528808594, 355.29974365234375]
0;000000009891.jpg;0.0;0.9309595227241516;[206.97052001953125, 95.61495971679688, 346.49163818359375, 418.1030578613281]
1;000000009891.jpg;0.0;0.9035651087760925;[81.07977294921875, 103.08275604248047, 204.07876586914062, 288.04205322265625]
2;000000009891.jpg;0.0;0.4463833272457123;[306.8995361328125, 117.86567687988281, 341.849609375, 154.0381317138672]
0;000000010363.jpg;15.0;0.9329884052276611;[243.2521209716797, 105.83981323242188, 466.84954833984375, 244.77783203125]
1;000000010363.jpg;72.0;0.30211693048477173;[0.1868762969970703, 90.08078002929688, 28.16170310974121, 299.8498840332031]
0;000000010707.jpg;0.0;0.9459038972854614;[416.77569580078125, 0.0, 601.4888305664062, 480.0]
1;000000010707.jpg;0.0;0.845437228679657;[235.2860565185547, 145.0557098388672, 399.75567626953125, 447.69305419921875]
2;000000010707.jpg;63.0;0.7537007331848145;[125.94459533691406, 248.50436401367188, 202.57200622558594, 273.6610412597656]
3;000000010707.jpg;0.0;0.63088059425354;[324.213623046875, 188.93096923828125, 474.652587890625, 449.70184326171875]
0;000000010764.jpg;0.0;0.941747784614563;[217.60121154785156, 79.24221801757812, 482.91357421875, 401.292724609375]
0;000000011051.jpg;0.0;0.9600605964660645;[248.6170654296875, 79.65531921386719, 630.4300537109375, 531.6477661132812]
1;000000011051.jpg;0.0;0.9410160183906555;[1.081451416015625, 6.54620361328125, 397.4626159667969, 530.45361328125]
0;000000011122.jpg;11.0;0.8793239593505859;[243.59603881835938, 163.67086791992188, 343.1729431152344, 262.2431335449219]
0;000000011149.jpg;0.0;0.9326885342597961;[413.25445556640625, 0.10619163513183594, 499.76416015625, 321.23126220703125]
1;000000011149.jpg;0.0;0.5604633688926697;[0.12367963790893555, 0.4372596740722656, 88.11425018310547, 127.62294006347656]
0;000000011197.jpg;0.0;0.8836308121681213;[307.68414306640625, 111.8373794555664, 361.40875244140625, 253.15219116210938]
1;000000011197.jpg;0.0;0.816270649433136;[567.6661376953125, 146.16799926757812, 590.5162353515625, 191.02243041992188]
2;000000011197.jpg;0.0;0.7396467328071594;[17.137447357177734, 112.17046356201172, 45.43452453613281, 186.71441650390625]
3;000000011197.jpg;0.0;0.587504506111145;[302.11578369140625, 117.8173828125, 320.2498779296875, 239.90573120117188]
0;000000011511.jpg;0.0;0.9058945775032043;[323.00653076171875, 18.6151123046875, 464.94818115234375, 369.83270263671875]
1;000000011511.jpg;0.0;0.8472270965576172;[89.27760314941406, 41.169403076171875, 130.38284301757812, 190.23727416992188]
2;000000011511.jpg;0.0;0.8363666534423828;[224.4056854248047, 26.538787841796875, 399.35516357421875, 352.8025817871094]
3;000000011511.jpg;0.0;0.7858511209487915;[159.72824096679688, 35.4022216796875, 190.59304809570312, 172.18356323242188]
4;000000011511.jpg;0.0;0.7810121774673462;[39.85547637939453, 51.65227508544922, 85.99201965332031, 191.29486083984375]
5;000000011511.jpg;0.0;0.6817683577537537;[9.156829833984375, 84.75325012207031, 61.11878967285156, 215.6610870361328]
0;000000011699.jpg;0.0;0.9300305843353271;[212.18994140625, 101.11163330078125, 432.19744873046875, 638.05810546875]
1;000000011699.jpg;0.0;0.891257107257843;[56.7838134765625, 79.02166748046875, 222.002685546875, 419.58154296875]
2;000000011699.jpg;0.0;0.6221069097518921;[0.6564598083496094, 241.24673461914062, 56.12787628173828, 316.2943420410156]
0;000000011813.jpg;63.0;0.5210925340652466;[38.3957633972168, 385.9018859863281, 166.41464233398438, 467.8851623535156]
1;000000011813.jpg;72.0;0.44560563564300537;[0.16558170318603516, 52.196311950683594, 154.97982788085938, 365.49359130859375]
0;000000012120.jpg;0.0;0.9338814616203308;[483.33660888671875, 209.0366973876953, 546.2632446289062, 322.79925537109375]
1;000000012120.jpg;0.0;0.8921951651573181;[5.822347640991211, 234.517822265625, 58.47411346435547, 308.899658203125]
2;000000012120.jpg;0.0;0.8643466830253601;[88.06827545166016, 112.00345611572266, 119.04718780517578, 178.68508911132812]
3;000000012120.jpg;0.0;0.7863941788673401;[179.87762451171875, 82.57809448242188, 198.6256103515625, 135.71417236328125]
4;000000012120.jpg;0.0;0.7178163528442383;[449.84283447265625, 117.01348114013672, 478.66326904296875, 157.38897705078125]
5;000000012120.jpg;0.0;0.5871610641479492;[93.64598846435547, 225.38015747070312, 126.26415252685547, 290.9969177246094]
6;000000012120.jpg;0.0;0.44995903968811035;[400.9610595703125, 69.25151062011719, 417.36492919921875, 103.22929382324219]
7;000000012120.jpg;0.0;0.40215328335762024;[511.591552734375, 123.1676025390625, 532.3963623046875, 142.70623779296875]
8;000000012120.jpg;0.0;0.33856162428855896;[482.39910888671875, 91.87684631347656, 504.81488037109375, 123.15876770019531]
9;000000012120.jpg;0.0;0.30710163712501526;[447.3182373046875, 77.33305358886719, 468.77764892578125, 108.34220886230469]
10;000000012120.jpg;0.0;0.2953818440437317;[416.2615051269531, 75.26185607910156, 439.9802551269531, 99.59587097167969]
0;000000012280.jpg;0.0;0.7300602793693542;[141.59185791015625, 240.5975341796875, 188.454345703125, 369.79107666015625]
1;000000012280.jpg;0.0;0.2753818929195404;[339.60064697265625, 251.3250732421875, 349.85552978515625, 311.47308349609375]
0;000000012576.jpg;0.0;0.6155883073806763;[205.16091918945312, 15.017059326171875, 289.2738952636719, 152.96890258789062]
0;000000012639.jpg;0.0;0.9339269995689392;[196.79156494140625, 203.45660400390625, 318.04168701171875, 517.4889526367188]
1;000000012639.jpg;0.0;0.930304229259491;[19.32562255859375, 311.00335693359375, 185.11338806152344, 553.0342407226562]
2;000000012639.jpg;0.0;0.9040190577507019;[411.6016540527344, 127.13262939453125, 464.8749694824219, 295.8125]
3;000000012639.jpg;0.0;0.7037512063980103;[307.50921630859375, 133.9508514404297, 331.57196044921875, 216.8606719970703]
4;000000012639.jpg;0.0;0.6073053479194641;[66.84773254394531, 173.04751586914062, 102.39689636230469, 240.12490844726562]
5;000000012639.jpg;0.0;0.6060642600059509;[327.726806640625, 173.5030517578125, 357.69464111328125, 219.3682861328125]
6;000000012639.jpg;0.0;0.589189350605011;[288.90313720703125, 167.40481567382812, 313.40301513671875, 224.41464233398438]
7;000000012639.jpg;0.0;0.49439629912376404;[285.44281005859375, 143.45565795898438, 299.65167236328125, 182.33804321289062]
8;000000012639.jpg;0.0;0.47239670157432556;[23.54749298095703, 202.46551513671875, 95.7816390991211, 254.16497802734375]
9;000000012639.jpg;0.0;0.45572853088378906;[169.5862274169922, 167.3182373046875, 203.02610778808594, 225.8515625]
10;000000012639.jpg;0.0;0.42710766196250916;[271.8087158203125, 148.19638061523438, 283.1259765625, 183.5916748046875]
11;000000012639.jpg;0.0;0.35139670968055725;[147.700439453125, 182.58319091796875, 181.97650146484375, 230.7728271484375]
12;000000012639.jpg;0.0;0.3496139645576477;[31.043426513671875, 173.57437133789062, 73.08848571777344, 237.47720336914062]
13;000000012639.jpg;0.0;0.33221182227134705;[99.63975524902344, 194.09222412109375, 131.3217010498047, 249.65530395507812]
14;000000012639.jpg;0.0;0.306075781583786;[120.62277221679688, 190.41993713378906, 156.52645874023438, 239.1881866455078]
