;nazwa zdjecia;klasy;bbox'y
0;000000013659.jpg;0;[152.06, 217.16, 227.68, 261.86]
0;000000013659.jpg;0;[406.65, 9.71, 85.22, 141.3]
0;000000013659.jpg;63;[53.93, 348.4, 145.62, 112.18]
0;000000013659.jpg;0;[480.14, 75.24, 38.49, 79.22]
0;000000013659.jpg;63;[97.08, 253.3, 102.47, 83.06]
0;000000013729.jpg;0;[153.17, 79.82, 75.5, 263.19]
0;000000013729.jpg;0;[77.59, 89.57, 183.58, 385.6]
0;000000013729.jpg;0;[252.4, 65.8, 84.14, 307.41]
0;000000013729.jpg;0;[358.81, 54.07, 133.05, 378.36]
0;000000013774.jpg;0;[270.37, 281.95, 31.24, 86.32]
0;000000014007.jpg;72;[300.59, 255.84, 286.24, 166.57]
0;000000014007.jpg;15;[340.25, 153.38, 76.63, 145.04]
0;000000014038.jpg;72;[18.27, 153.39, 129.83, 268.32]
0;000000014226.jpg;0;[208.65, 30.81, 332.97, 339.46]
0;000000014226.jpg;63;[221.54, 236.56, 213.04, 133.31]
0;000000014439.jpg;0;[268.64, 89.82, 29.97, 79.13]
0;000000014439.jpg;0;[413.08, 89.88, 94.42, 198.82]
0;000000014439.jpg;0;[363.69, 57.51, 19.33, 56.26]
0;000000014439.jpg;0;[328.34, 38.55, 18.77, 41.19]
0;000000014439.jpg;0;[155, 7, 447, 170]
0;000000014439.jpg;0;[103.9, 45.12, 24.28, 48.56]
0;000000014439.jpg;0;[164.83, 82.07, 34.0, 84.91]
0;000000014439.jpg;0;[169.82, 47.27, 8.39, 14.14]
0;000000014439.jpg;0;[187.53, 44.57, 13.18, 16.61]
0;000000014439.jpg;0;[378.2, 40.08, 17.88, 42.87]
0;000000014439.jpg;0;[25.16, 116.99, 40.38, 37.77]
0;000000014439.jpg;0;[578.64, 112.47, 35.12, 86.13]
0;000000014439.jpg;0;[279.52, 79.88, 18.48, 32.71]
0;000000014439.jpg;0;[505.5, 114.08, 92.38, 157.64]
0;000000014473.jpg;0;[320.19, 271.2, 15.36, 42.4]
0;000000014473.jpg;0;[201.34, 258.58, 19.22, 36.7]
0;000000014473.jpg;0;[155.85, 253.72, 16.82, 33.64]
0;000000014473.jpg;0;[119.8, 245.57, 17.57, 35.15]
0;000000014473.jpg;0;[77.84, 245.76, 16.65, 27.33]
0;000000014473.jpg;0;[25.96, 225.26, 13.18, 35.79]
0;000000014473.jpg;0;[277.01, 269.4, 20.54, 38.29]
0;000000014831.jpg;15;[1.44, 232.99, 478.56, 405.57]
0;000000015335.jpg;0;[362.44, 102.44, 24.23, 27.7]
0;000000015335.jpg;0;[535.82, 21.64, 30.15, 47.03]
0;000000015335.jpg;0;[508.83, 35.38, 49.41, 129.28]
0;000000015335.jpg;0;[343.63, 53.65, 167.62, 111.74]
0;000000015335.jpg;0;[365.92, 15.07, 274.08, 458.47]
0;000000015335.jpg;0;[173.66, 139.15, 208.18, 335.46]
0;000000015335.jpg;0;[237.45, 46.43, 99.64, 107.15]
0;000000015335.jpg;0;[541.45, 21.21, 75.07, 141.72]
0;000000015335.jpg;0;[554.15, 23.64, 36.62, 63.86]
0;000000015335.jpg;0;[160.39, 66.68, 77.99, 84.69]
0;000000015335.jpg;0;[1.08, 71.89, 212.97, 376.22]
0;000000015440.jpg;11;[116.14, 115.77, 113.18, 107.58]
0;000000015497.jpg;15;[32.36, 20.49, 451.95, 433.62]
0;000000015597.jpg;0;[8.7, 177.38, 194.97, 198.46]
0;000000015660.jpg;0;[154.06, 189.25, 54.74, 75.07]
0;000000015751.jpg;14;[107.01, 322.87, 46.16, 48.61]
0;000000015751.jpg;14;[152.44, 231.38, 146.36, 167.78]
0;000000015751.jpg;14;[222.88, 381.06, 47.08, 45.94]
0;000000015751.jpg;14;[43.51, 347.05, 127.35, 50.15]
0;000000015956.jpg;0;[365.66, 138.07, 80.9, 198.47]
0;000000016228.jpg;0;[13, 166, 616, 127]
0;000000016228.jpg;0;[85.02, 202.72, 20.54, 54.46]
0;000000016228.jpg;0;[196.15, 189.32, 47.27, 112.84]
0;000000016228.jpg;0;[314.31, 178.53, 36.72, 54.9]
0;000000016228.jpg;0;[76.84, 196.72, 32.2, 66.34]
0;000000016228.jpg;0;[117.42, 195.69, 12.8, 59.31]
0;000000016228.jpg;0;[121.3, 188.98, 23.21, 68.41]
0;000000016228.jpg;0;[6.51, 194.68, 12.24, 58.92]
0;000000016228.jpg;0;[38.26, 200.9, 15.32, 61.79]
0;000000016228.jpg;0;[66.67, 205.61, 13.91, 54.8]
0;000000016228.jpg;0;[8.26, 222.44, 22.45, 40.84]
0;000000016228.jpg;0;[264.48, 195.67, 18.61, 23.79]
0;000000016228.jpg;0;[528.67, 170.45, 19.3, 29.82]
0;000000016228.jpg;0;[156.17, 197.98, 10.59, 21.79]
0;000000016249.jpg;0;[42.67, 116.69, 147.63, 233.27]
0;000000016249.jpg;0;[422.25, 101.25, 77.75, 157.8]
0;000000016249.jpg;0;[275.23, 38.18, 71.52, 126.25]
0;000000016249.jpg;0;[314.46, 98.67, 139.58, 182.9]
0;000000016249.jpg;0;[468.87, 99.0, 31.13, 45.9]
0;000000016439.jpg;63;[134.83, 165.78, 235.15, 188.77]
0;000000016451.jpg;0;[516.92, 157.41, 15.82, 22.65]
0;000000016598.jpg;0;[8.67, 17.7, 469.33, 608.21]
0;000000017029.jpg;16;[154.84, 105.81, 250.32, 436.13]
0;000000017207.jpg;0;[0.0, 191.8, 31.6, 110.61]
0;000000017379.jpg;0;[157.76, 242.73, 40.1, 71.56]
0;000000017379.jpg;0;[216.04, 233.23, 47.09, 80.0]
0;000000017436.jpg;0;[110.93, 490.03, 66.56, 145.2]
0;000000017627.jpg;0;[187.03, 226.28, 16.01, 22.49]
0;000000017627.jpg;0;[150.04, 224.0, 19.01, 71.72]
0;000000017627.jpg;0;[172.88, 235.27, 10.0, 30.0]
0;000000017627.jpg;0;[259.18, 228.19, 14.12, 21.06]
0;000000017899.jpg;0;[1.44, 11.51, 243.05, 379.68]
0;000000017899.jpg;14;[204.72, 584.58, 14.54, 39.44]
0;000000017905.jpg;0;[81.27, 229.19, 119.39, 364.68]
0;000000017959.jpg;0;[21.78, 329.59, 16.86, 73.94]
0;000000017959.jpg;0;[1.7, 334.86, 27.08, 73.43]
0;000000017959.jpg;0;[122.96, 340.41, 22.75, 63.5]
0;000000017959.jpg;0;[539.6, 345.8, 5.73, 14.79]
0;000000017959.jpg;0;[565.47, 345.15, 7.11, 13.4]
0;000000017959.jpg;0;[571.59, 349.49, 6.22, 7.52]
0;000000017959.jpg;0;[592.29, 341.53, 6.18, 17.18]
0;000000017959.jpg;0;[450.17, 343.83, 8.19, 7.35]
0;000000017959.jpg;0;[431.19, 349.43, 5.38, 12.04]
0;000000017959.jpg;0;[560.2, 341.21, 5.35, 12.71]
0;000000017959.jpg;0;[463.46, 346.59, 4.55, 14.4]
0;000000017959.jpg;0;[406.98, 347.37, 6.31, 15.48]
0;000000017959.jpg;0;[604.59, 350.19, 4.86, 5.96]
0;000000017959.jpg;0;[0, 132, 639, 239]
0;000000018150.jpg;0;[356.12, 27.09, 283.88, 452.91]
0;000000018150.jpg;0;[3.24, 2.16, 408.8, 430.38]
0;000000018193.jpg;0;[85.21, 45.3, 395.87, 427.15]
0;000000018380.jpg;0;[395.53, 137.33, 61.13, 113.43]
0;000000018380.jpg;0;[0.96, 168.19, 128.28, 251.77]
0;000000018380.jpg;0;[296.02, 64.12, 63.14, 65.89]
0;000000018380.jpg;0;[454.33, 184.88, 79.81, 158.88]
0;000000018380.jpg;0;[67.47, 151.67, 108.93, 257.94]
0;000000018380.jpg;0;[264, 24, 288, 244]
0;000000018380.jpg;0;[226.29, 31.44, 54.58, 86.67]
0;000000018380.jpg;0;[227.84, 121.58, 50.74, 93.81]
0;000000018380.jpg;0;[370.46, 76.96, 36.9, 91.98]
0;000000018380.jpg;0;[379.91, 63.68, 79.78, 135.79]
0;000000018380.jpg;0;[220.45, 78.45, 44.47, 95.35]
0;000000018380.jpg;0;[187.67, 133.85, 49.17, 105.01]
0;000000018380.jpg;0;[140.16, 102.58, 93.81, 200.86]
0;000000018380.jpg;0;[487.27, 133.07, 152.73, 292.93]
0;000000018491.jpg;0;[274.91, 68.91, 56.59, 147.5]
0;000000018491.jpg;0;[330.11, 69.96, 60.81, 137.59]
0;000000018491.jpg;0;[0.39, 82.91, 11.95, 64.84]
0;000000018491.jpg;0;[13.04, 81.09, 31.77, 66.56]
0;000000018491.jpg;0;[122.79, 26.65, 41.35, 99.82]
0;000000018491.jpg;0;[301.3, 186.15, 120.9, 126.66]
0;000000018491.jpg;0;[243.01, 184.65, 125.8, 120.6]
0;000000018491.jpg;0;[177.68, 77.51, 31.52, 74.51]
0;000000018491.jpg;0;[69.7, 95.37, 53.1, 122.1]
0;000000018491.jpg;0;[58.77, 61.57, 36.28, 58.18]
0;000000018519.jpg;0;[124.24, 225.01, 231.16, 174.81]
0;000000018770.jpg;0;[173.91, 0.72, 466.09, 422.21]
0;000000018833.jpg;15;[186.67, 46.91, 320.7, 323.57]
0;000000018837.jpg;0;[371.98, 286.74, 82.55, 193.26]
0;000000018837.jpg;0;[17.07, 235.11, 17.62, 27.66]
0;000000018837.jpg;0;[327.57, 14.59, 139.46, 143.79]
0;000000018837.jpg;0;[304.66, 193.68, 23.48, 47.29]
0;000000018837.jpg;0;[115.32, 172.01, 48.63, 60.72]
0;000000018837.jpg;0;[294.3, 21.62, 48.17, 101.51]
0;000000019042.jpg;14;[308.22, 165.01, 21.02, 40.28]
0;000000019109.jpg;0;[4.16, 219.64, 24.01, 41.98]
0;000000019109.jpg;0;[44.49, 224.05, 32.66, 59.03]
0;000000019109.jpg;0;[286.07, 212.67, 18.47, 57.06]
0;000000019109.jpg;0;[55.53, 174.84, 26.29, 57.72]
0;000000019109.jpg;0;[475.24, 246.99, 7.18, 3.88]
0;000000019109.jpg;0;[0.0, 235.25, 18.0, 137.53]
0;000000019109.jpg;0;[366.56, 227.31, 23.58, 54.27]
0;000000019109.jpg;0;[25.4, 223.52, 22.38, 41.15]
0;000000019109.jpg;0;[596.5, 221.74, 14.91, 52.06]
0;000000019109.jpg;0;[347.29, 229.4, 23.39, 39.52]
0;000000019109.jpg;0;[552.39, 227.77, 29.38, 35.3]
0;000000019109.jpg;0;[445.64, 241.9, 10.46, 24.17]
0;000000019109.jpg;0;[540.75, 233.29, 13.86, 14.06]
0;000000019221.jpg;0;[244.91, 339.43, 307.21, 135.35]
0;000000019402.jpg;0;[260.54, 0.54, 377.3, 474.6]
0;000000019402.jpg;0;[0.0, 52.85, 403.42, 427.15]
0;000000019432.jpg;0;[55.26, 26.82, 153.86, 404.15]
0;000000019786.jpg;0;[166.13, 0.81, 137.1, 369.35]
0;000000019786.jpg;63;[444.1, 86.8, 39.61, 44.66]
0;000000019786.jpg;0;[250.28, 16.01, 229.21, 355.62]
0;000000019924.jpg;0;[14.61, 29.21, 434.83, 465.17]
0;000000020333.jpg;0;[51.89, 106.67, 315.68, 459.82]
0;000000020553.jpg;77;[170.96, 79.86, 114.3, 88.52]
0;000000020553.jpg;77;[240.04, 179.39, 31.23, 53.79]
0;000000020553.jpg;77;[273.15, 115.78, 29.65, 45.87]
0;000000020571.jpg;0;[479.51, 157.51, 13.19, 29.02]
0;000000020571.jpg;8;[151.65, 165.7, 9.44, 6.09]
0;000000020571.jpg;8;[87.33, 165.7, 12.05, 4.95]
0;000000020571.jpg;8;[71.65, 168.38, 11.25, 6.53]
0;000000020571.jpg;8;[45.88, 171.87, 16.29, 6.52]
0;000000020571.jpg;0;[493.48, 150.62, 13.94, 38.96]
0;000000020571.jpg;8;[288.26, 69.92, 135.14, 309.77]
0;000000020571.jpg;8;[121.82, 18.9, 222.53, 587.02]
0;000000020571.jpg;0;[488.21, 162.07, 9.68, 25.75]
0;000000020571.jpg;8;[183.9, 116.78, 14.72, 63.97]
0;000000020992.jpg;0;[0.0, 0.45, 500.0, 332.55]
0;000000021167.jpg;0;[21.52, 114.73, 202.34, 510.85]
0;000000021167.jpg;0;[187.98, 38.89, 238.02, 601.11]
0;000000021604.jpg;0;[41.71, 47.46, 438.65, 581.03]
0;000000021839.jpg;0;[431.61, 457.19, 25.04, 68.67]
0;000000021839.jpg;0;[59.25, 457.36, 8.77, 25.85]
0;000000021839.jpg;0;[409.56, 462.09, 25.82, 59.65]
0;000000021839.jpg;0;[168.93, 456.96, 13.83, 48.39]
0;000000021839.jpg;0;[47.36, 448.98, 13.13, 48.31]
0;000000021839.jpg;0;[467.3, 471.49, 11.07, 37.84]
0;000000021839.jpg;0;[24.82, 453.65, 23.6, 44.48]
0;000000021839.jpg;0;[450.73, 472.52, 10.4, 52.6]
0;000000021839.jpg;0;[211.14, 392.58, 66.5, 185.41]
0;000000021879.jpg;0;[84.39, 49.93, 111.94, 39.26]
0;000000021879.jpg;0;[423.31, 20.95, 71.3, 57.93]
0;000000021879.jpg;0;[274.43, 78.75, 131.46, 228.37]
0;000000021879.jpg;0;[310.77, 89.49, 36.38, 29.76]
0;000000021903.jpg;0;[334.38, 224.36, 216.81, 250.25]
0;000000021903.jpg;0;[615.62, 239.77, 24.38, 92.57]
0;000000022192.jpg;16;[71.57, 120.67, 144.02, 255.26]
0;000000022371.jpg;0;[93.36, 21.28, 277.56, 250.24]
0;000000022371.jpg;63;[0.64, 130.84, 195.62, 142.9]
0;000000022396.jpg;4;[326.63, 46.52, 277.12, 112.56]
0;000000022479.jpg;0;[34.96, 1.3, 403.0, 455.95]
0;000000022705.jpg;0;[143.5, 83.4, 219.55, 525.2]
0;000000022705.jpg;72;[136.63, 47.56, 256.0, 499.05]
0;000000022892.jpg;15;[237.75, 23.48, 261.45, 230.57]
0;000000022892.jpg;16;[35.62, 76.0, 253.35, 219.76]
0;000000022935.jpg;0;[20.4, 18.36, 437.05, 455.3]
0;000000022935.jpg;0;[422.83, 25.89, 211.42, 448.72]
0;000000023034.jpg;0;[233.29, 146.64, 85.65, 120.23]
0;000000023034.jpg;0;[419.65, 0.0, 220.35, 422.41]
0;000000023126.jpg;0;[166.6, 14.73, 112.29, 334.11]
0;000000023230.jpg;14;[311.9, 254.11, 51.55, 22.93]
0;000000023230.jpg;14;[359.96, 248.05, 54.22, 27.68]
0;000000023230.jpg;14;[4.44, 234.29, 32.99, 8.67]
0;000000023230.jpg;14;[104.16, 216.43, 43.73, 21.25]
0;000000023272.jpg;15;[186.29, 73.39, 125.81, 72.58]
0;000000023359.jpg;0;[247.59, 92.13, 101.72, 170.81]
0;000000023899.jpg;0;[476.57, 107.92, 163.43, 239.72]
0;000000023899.jpg;0;[214.89, 145.17, 182.41, 200.56]
0;000000023899.jpg;0;[1.91, 32.47, 609.79, 386.8]
0;000000024021.jpg;0;[339.16, 167.08, 35.92, 72.18]
0;000000024021.jpg;0;[581.86, 161.88, 56.8, 82.81]
0;000000024021.jpg;0;[170.23, 130.31, 50.19, 89.04]
0;000000024021.jpg;0;[542.49, 212.11, 23.78, 33.8]
0;000000024021.jpg;0;[518.69, 51.03, 32.81, 59.89]
0;000000024021.jpg;0;[366.1, 131.16, 35.49, 69.22]
0;000000024021.jpg;0;[327.97, 132.98, 61.83, 70.74]
0;000000024021.jpg;0;[255.09, 161.87, 42.21, 67.08]
0;000000024021.jpg;0;[286.05, 236.68, 60.13, 87.89]
0;000000024021.jpg;0;[1, 39, 638, 327]
0;000000024021.jpg;0;[455.05, 237.27, 65.93, 101.18]
0;000000024021.jpg;0;[328.11, 233.44, 61.91, 99.16]
0;000000024021.jpg;0;[619.77, 61.82, 20.23, 53.4]
0;000000024021.jpg;0;[403.76, 237.67, 64.24, 99.11]
0;000000024027.jpg;0;[106.44, 355.88, 9.28, 18.97]
0;000000024027.jpg;0;[249.5, 357.92, 12.05, 17.08]
0;000000024243.jpg;0;[581.02, 68.7, 6.14, 21.66]
0;000000024243.jpg;0;[533.35, 66.54, 7.82, 15.37]
0;000000024243.jpg;72;[272.75, 9.77, 266.31, 330.74]
0;000000024243.jpg;0;[541.03, 66.33, 8.54, 13.05]
0;000000024243.jpg;0;[591.36, 69.61, 10.85, 17.2]
0;000000024243.jpg;0;[619.03, 89.28, 20.43, 226.47]
0;000000024243.jpg;0;[564.76, 67.29, 9.19, 27.58]
0;000000024243.jpg;0;[556.46, 69.9, 4.18, 10.31]
0;000000024243.jpg;0;[574.72, 67.33, 6.45, 24.14]
0;000000024243.jpg;0;[551.31, 66.48, 6.76, 8.54]
0;000000024243.jpg;0;[41.88, 60.24, 265.23, 413.42]
0;000000024243.jpg;0;[310.73, 49.21, 79.17, 266.75]
0;000000024243.jpg;0;[601.57, 72.32, 7.04, 6.97]
0;000000024243.jpg;0;[558, 50, 34, 30]
0;000000024243.jpg;0;[626.74, 69.52, 7.34, 24.26]
0;000000024567.jpg;0;[0.0, 0.0, 420.94, 476.92]
0;000000024610.jpg;63;[24.27, 246.83, 120.86, 74.02]
0;000000025057.jpg;0;[97.1, 244.49, 45.74, 81.02]
0;000000025057.jpg;0;[127.99, 6.25, 300.9, 416.49]
0;000000025096.jpg;0;[1.12, 37.08, 211.24, 291.01]
0;000000025181.jpg;0;[104.43, 231.09, 4.78, 8.99]
0;000000025181.jpg;0;[52.3, 221.21, 14.22, 35.8]
0;000000025181.jpg;0;[97.7, 228.15, 12.35, 20.77]
0;000000025228.jpg;0;[171.25, 154.27, 282.47, 263.77]
0;000000025386.jpg;0;[0.0, 109.7, 296.45, 530.02]
0;000000025386.jpg;0;[163.16, 119.56, 189.89, 348.84]
0;000000025386.jpg;0;[303.67, 101.56, 11.84, 27.84]
0;000000025393.jpg;0;[148.95, 73.51, 137.28, 401.06]
0;000000025393.jpg;0;[90.1, 184.16, 25.51, 60.94]
0;000000025393.jpg;0;[371.2, 136.24, 123.7, 342.1]
0;000000025394.jpg;0;[435.54, 258.83, 44.46, 151.98]
0;000000025394.jpg;0;[41.99, 133.51, 245.85, 418.79]
0;000000025394.jpg;0;[366.6, 477.53, 113.4, 78.49]
0;000000025424.jpg;0;[129.97, 243.92, 185.92, 396.08]
0;000000025560.jpg;0;[189.84, 29.12, 162.88, 195.24]
0;000000025560.jpg;15;[133.45, 185.1, 376.55, 159.31]
0;000000025603.jpg;0;[489.86, 62.45, 23.56, 30.74]
0;000000025603.jpg;0;[574.99, 28.54, 64.87, 186.95]
0;000000025603.jpg;0;[322.87, 109.78, 317.13, 304.57]
0;000000025603.jpg;0;[520.86, 54.09, 45.13, 50.68]
0;000000026204.jpg;0;[33.36, 235.77, 22.92, 52.19]
0;000000026204.jpg;0;[65.26, 235.61, 4.27, 13.32]
0;000000026204.jpg;0;[354.02, 229.92, 20.74, 24.79]
0;000000026204.jpg;0;[15.36, 228.47, 20.91, 52.2]
0;000000026465.jpg;63;[106.42, 4.65, 290.54, 288.0]
0;000000026465.jpg;0;[0.0, 0.84, 131.46, 294.95]
0;000000026564.jpg;63;[435.79, 194.33, 143.38, 106.65]
0;000000026690.jpg;0;[244.53, 164.96, 138.58, 150.97]
0;000000026690.jpg;0;[34.82, 297.33, 70.3, 152.22]
0;000000026690.jpg;0;[217.22, 470.52, 33.53, 69.39]
0;000000026690.jpg;72;[271.77, 539.3, 41.75, 48.72]
0;000000026690.jpg;0;[196.4, 489.47, 25.67, 46.55]
0;000000026690.jpg;0;[367.66, 564.42, 42.75, 75.58]
0;000000026690.jpg;0;[228.88, 515.85, 31.59, 44.26]
0;000000026690.jpg;0;[103.67, 433.31, 32.03, 39.41]
0;000000026690.jpg;0;[252, 523, 24, 44]
0;000000026690.jpg;0;[161.58, 444.3, 54.56, 56.17]
0;000000026690.jpg;0;[327.02, 548.28, 46.14, 91.72]
0;000000026690.jpg;0;[254.8, 497.63, 43.05, 41.81]
0;000000026690.jpg;0;[0.92, 346.71, 47.89, 74.27]
0;000000026690.jpg;0;[82.81, 400.71, 33.11, 62.11]
0;000000026690.jpg;0;[287.56, 515.05, 37.1, 29.08]
0;000000026941.jpg;0;[142.77, 0.0, 54.92, 77.43]
0;000000026941.jpg;0;[105.94, 2.15, 26.18, 84.4]
0;000000027186.jpg;0;[162.77, 38.39, 248.0, 383.96]
0;000000027620.jpg;63;[224.86, 40.0, 142.71, 123.24]
0;000000027696.jpg;0;[1.84, 0.92, 339.98, 70.02]
0;000000027768.jpg;0;[176.82, 376.61, 40.64, 49.28]
0;000000027768.jpg;0;[54.49, 371.67, 27.65, 45.42]
0;000000027768.jpg;0;[410.82, 340.14, 46.71, 81.93]
0;000000027768.jpg;0;[150.89, 366.2, 33.42, 50.41]
0;000000027768.jpg;0;[21.52, 371.54, 32.25, 43.36]
0;000000027768.jpg;0;[4.94, 373.14, 21.96, 41.68]
0;000000027768.jpg;0;[167.39, 378.45, 53.53, 22.06]
0;000000027972.jpg;0;[359.95, 84.08, 142.63, 157.0]
0;000000028452.jpg;72;[1.44, 38.83, 478.56, 593.98]
0;000000028993.jpg;0;[92.12, 250.47, 7.68, 21.88]
0;000000028993.jpg;0;[98.97, 248.26, 8.74, 23.86]
0;000000028993.jpg;0;[134.2, 244.98, 11.49, 27.13]
0;000000028993.jpg;0;[29.35, 239.8, 13.73, 36.78]
0;000000028993.jpg;0;[54.26, 253.06, 8.23, 18.69]
0;000000028993.jpg;0;[125.29, 247.8, 7.18, 24.24]
0;000000028993.jpg;0;[62.43, 245.58, 10.76, 28.0]
0;000000028993.jpg;0;[146.21, 243.66, 10.1, 28.22]
0;000000028993.jpg;0;[114.45, 247.4, 7.32, 24.75]
0;000000029187.jpg;0;[112.88, 115.82, 119.97, 236.01]
0;000000029393.jpg;16;[170.04, 157.52, 195.09, 183.7]
0;000000029397.jpg;0;[326.91, 3.03, 212.9, 199.78]
0;000000029984.jpg;0;[218.91, 208.42, 45.89, 45.17]
0;000000029984.jpg;0;[331.96, 156.44, 26.88, 40.68]
0;000000029984.jpg;0;[282.47, 175.15, 19.09, 22.83]
0;000000029984.jpg;0;[126.17, 215.8, 54.54, 35.38]
0;000000030213.jpg;72;[490.18, 111.59, 145.65, 241.08]
0;000000030494.jpg;16;[106.67, 29.09, 179.39, 192.97]
0;000000030504.jpg;0;[189.03, 109.81, 205.8, 381.17]
0;000000030828.jpg;0;[181.76, 160.61, 394.31, 104.82]
0;000000031093.jpg;0;[217.29, 77.29, 232.54, 251.59]
0;000000031093.jpg;0;[549.75, 9.5, 29.78, 36.87]
0;000000031093.jpg;0;[497.34, 0.0, 32.56, 38.62]
0;000000031118.jpg;0;[629.96, 345.66, 10.04, 42.77]
0;000000031118.jpg;0;[303.86, 339.96, 10.62, 37.96]
0;000000031118.jpg;0;[159.86, 337.04, 3.42, 11.75]
0;000000031118.jpg;0;[580.7, 345.09, 12.46, 39.8]
0;000000031118.jpg;0;[294.25, 338.58, 9.45, 38.9]
0;000000031118.jpg;0;[311.99, 356.82, 1.52, 5.69]
0;000000031118.jpg;0;[573.09, 351.94, 9.82, 21.13]
0;000000031118.jpg;0;[558.37, 341.24, 5.76, 38.52]
0;000000031118.jpg;0;[504.18, 344.32, 13.72, 43.67]
0;000000031118.jpg;0;[490.06, 339.86, 16.31, 48.92]
0;000000031118.jpg;0;[588.1, 344.15, 9.36, 38.74]
0;000000031118.jpg;0;[561.93, 341.23, 14.5, 52.34]
0;000000031118.jpg;0;[597.74, 345.82, 10.36, 37.28]
0;000000031217.jpg;0;[263.26, 151.27, 133.46, 159.72]
0;000000031296.jpg;0;[63.62, 113.02, 159.46, 282.09]
0;000000031296.jpg;0;[30.15, 108.94, 57.37, 145.03]
0;000000031296.jpg;0;[216.67, 98.5, 47.7, 73.19]
0;000000031296.jpg;0;[277.34, 91.86, 56.98, 60.34]
0;000000031296.jpg;0;[321.76, 96.14, 82.27, 85.24]
0;000000031296.jpg;0;[347.69, 122.08, 131.69, 232.51]
0;000000031296.jpg;0;[412.15, 69.37, 50.6, 65.96]
0;000000031296.jpg;0;[226.11, 63.28, 28.85, 21.55]
0;000000031296.jpg;0;[560.16, 113.11, 79.84, 169.66]
0;000000031296.jpg;0;[514.2, 100.48, 69.42, 160.88]
0;000000031296.jpg;0;[369.09, 116.53, 62.66, 86.75]
0;000000031296.jpg;0;[196.64, 109.27, 36.2, 71.59]
0;000000031296.jpg;0;[142.3, 120.34, 60.17, 125.11]
0;000000031322.jpg;14;[230.22, 194.96, 34.39, 33.44]
0;000000031322.jpg;14;[456.2, 155.99, 64.44, 35.02]
0;000000031322.jpg;14;[328.22, 131.2, 51.94, 30.75]
0;000000031322.jpg;8;[288.55, 24.25, 45.71, 32.01]
0;000000031322.jpg;14;[252, 105, 295, 72]
0;000000031322.jpg;14;[365.2, 144.78, 31.85, 33.38]
0;000000031322.jpg;8;[176.95, 37.99, 57.71, 22.12]
0;000000031322.jpg;0;[480.68, 15.28, 6.67, 12.61]
0;000000031322.jpg;14;[360.64, 168.45, 37.22, 46.21]
0;000000031322.jpg;8;[119.67, 44.11, 73.85, 30.31]
0;000000031322.jpg;8;[51.09, 46.24, 71.09, 30.31]
0;000000031322.jpg;8;[16.92, 53.41, 51.53, 25.35]
0;000000031322.jpg;14;[106.98, 190.27, 91.43, 49.38]
0;000000031322.jpg;14;[560.46, 188.38, 19.73, 14.3]
0;000000031322.jpg;0;[476.1, 14.7, 4.92, 12.72]
0;000000031322.jpg;8;[404.0, 53.62, 90.5, 35.8]
0;000000031322.jpg;8;[275.45, 46.91, 51.1, 22.09]
0;000000031322.jpg;8;[468.37, 48.48, 49.12, 15.38]
0;000000031322.jpg;8;[245.73, 44.41, 43.0, 16.59]
0;000000031322.jpg;14;[279.11, 232.65, 48.0, 40.75]
0;000000031322.jpg;14;[239.89, 129.54, 29.74, 40.3]
0;000000031322.jpg;14;[221.4, 117.79, 29.81, 23.14]
0;000000031322.jpg;14;[223.93, 102.25, 33.09, 21.22]
0;000000031322.jpg;14;[276.02, 133.61, 44.3, 14.16]
0;000000031322.jpg;8;[610.05, 74.26, 29.95, 28.08]
0;000000031322.jpg;8;[321.16, 51.3, 99.2, 35.47]
0;000000031322.jpg;14;[411.39, 206.61, 57.85, 87.24]
0;000000031620.jpg;0;[0.04, 287.66, 29.49, 68.22]
0;000000031620.jpg;0;[185.79, 239.13, 194.69, 195.94]
0;000000031620.jpg;0;[183.15, 221.69, 54.23, 111.21]
0;000000031620.jpg;0;[28.45, 253.24, 60.32, 136.43]
0;000000031817.jpg;0;[218.53, 0.0, 115.47, 292.73]
0;000000031817.jpg;0;[0.0, 0.0, 64.96, 132.03]
0;000000031817.jpg;0;[0.0, 77.94, 39.82, 109.9]
0;000000031817.jpg;0;[0.0, 68.82, 330.32, 540.9]
0;000000031817.jpg;0;[286.5, 0.72, 47.5, 228.72]
0;000000032038.jpg;0;[0.0, 1.17, 97.32, 138.78]
0;000000032081.jpg;0;[113.48, 78.65, 141.58, 391.01]
0;000000032334.jpg;0;[228.67, 5.39, 410.97, 469.22]
0;000000032334.jpg;0;[84.32, 89.73, 313.52, 387.03]
0;000000032334.jpg;0;[35.6, 91.69, 140.22, 234.06]
0;000000032334.jpg;0;[149.69, 111.1, 33.39, 64.83]
0;000000032334.jpg;0;[2.33, 106.33, 75.86, 118.52]
0;000000032570.jpg;0;[169.33, 162.21, 140.78, 130.72]
0;000000032610.jpg;63;[384.97, 75.56, 149.02, 124.18]
0;000000032610.jpg;63;[302.26, 117.07, 128.58, 138.17]
0;000000032610.jpg;63;[244.69, 94.1, 132.41, 127.62]
0;000000032610.jpg;63;[155.02, 17.79, 135.45, 161.62]
0;000000032610.jpg;63;[55.78, 80.3, 185.61, 179.84]
0;000000032610.jpg;63;[298.65, 18.04, 157.79, 99.19]
0;000000032735.jpg;0;[146.15, 23.02, 134.7, 131.82]
0;000000032735.jpg;0;[585.87, 216.12, 53.61, 106.68]
